workload,signal_path,region,width,toggle_count,value_change_count,time_steps,last_time_ps,normalized_activity
thermal_smoke,TestDriver.testHarness.chiptop0.system.plic_domain.plic.monitor.watchdog_1[31:0],non_gemmini_context,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_l2_ctrl.fragmenter.monitor.watchdog[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_l2_ctrl.fragmenter.monitor.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.out_xbar.monitor.inflight_opcodes[515:0],tl_soc_glue,516,229,1,2084,1000000,0.0002129551101786963
thermal_smoke,TestDriver.testHarness.chiptop0.system.chipyard_prcictrl_domain.fragmenter_1.monitor.watchdog[31:0],non_gemmini_context,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.fbus.coupler_from_debug_sb.widget.monitor.watchdog[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.fbus.fbus_xbar.monitor.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.fbus.fbus_xbar.monitor_1.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.buffer_1.monitor.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.coupler_to_memory_controller_port_named_axi4.tl2axi4.monitor.watchdog_1[31:0],controller,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.mbus_xbar.monitor.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.picker.monitor_1.watchdog[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.coupler_to_bootaddressreg.fragmenter.monitor.watchdog[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.monitor.watchdog_1[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.out_xbar.monitor.watchdog[31:0],tl_soc_glue,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.uartClockDomainWrapper.uart_0.monitor.watchdog[31:0],pe_array,32,229,109,2084,1000000,0.003433901151631478
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.buffer.auto_out_d_bits_data[63:0],tl_soc_glue,64,228,10,2084,1000000,0.0017094529750479846
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_l2_ctrl.buffer.monitor.watchdog[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.chipyard_prcictrl_domain.fragmenter.monitor.watchdog_1[31:0],non_gemmini_context,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.coh_wrapper.binder.monitor.watchdog[31:0],pe_array,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.coh_wrapper.cork.monitor.watchdog_1[31:0],pe_array,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.fbus.coupler_from_port_named_serial_tl_0_in.buffer.monitor.watchdog_1[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.picker.monitor.watchdog_1[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.buffer_1.monitor.watchdog[31:0],tl_soc_glue,32,228,109,2084,1000000,0.003418905950095969
